date,sigma,open,exit_px,t_1.5,disp_1.5,px_1.5_d0,px_1.5_d1,px_1.5_d5,px_1.5_d15,t_2.0,disp_2.0,px_2.0_d0,px_2.0_d1,px_2.0_d5,px_2.0_d15,t_2.5,disp_2.5,px_2.5_d0,px_2.5_d1,px_2.5_d5,px_2.5_d15
2011-03-31,,82.79,82.77,,,,,,,,,,,,,,,,,,
2011-04-01,,83.8,84.09,,,,,,,,,,,,,,,,,,
2011-04-04,,83.97,83.98,,,,,,,,,,,,,,,,,,
2011-04-05,,84.25,84.63,,,,,,,,,,,,,,,,,,
2011-04-06,,85.18,85.25,,,,,,,,,,,,,,,,,,
2011-04-07,,85.18,84.97,,,,,,,,,,,,,,,,,,
2011-04-08,,85.27,84.98,,,,,,,,,,,,,,,,,,
2011-04-11,,84.68,84.57,,,,,,,,,,,,,,,,,,
2011-04-12,,84.13,83.81,,,,,,,,,,,,,,,,,,
2011-04-13,,84.09,83.67,,,,,,,,,,,,,,,,,,
2011-04-14,,83.15,83.25,,,,,,,,,,,,,,,,,,
2011-04-15,,83.25,83.14,,,,,,,,,,,,,,,,,,
2011-04-18,,82.92,82.42,,,,,,,,,,,,,,,,,,
2011-04-19,,82.6,82.39,,,,,,,,,,,,,,,,,,
2011-04-20,,82.72,82.56,,,,,,,,,,,,,,,,,,
2011-04-21,,82.02,81.79,,,,,,,,,,,,,,,,,,
2011-04-22,,81.88,81.91,,,,,,,,,,,,,,,,,,
2011-04-25,,82.0,81.91,,,,,,,,,,,,,,,,,,
2011-04-26,,81.7,81.92,,,,,,,,,,,,,,,,,,
2011-04-27,,82.11,82.58,,,,,,,,,,,,,,,,,,
2011-04-28,,81.74,81.53,,,,,,,,,,,,,,,,,,
2011-04-29,,81.11,81.28,,,,,,,,,,,,,,,,,,
2011-05-02,,81.42,81.2,,,,,,,,,,,,,,,,,,
2011-05-03,,80.72,81.01,,,,,,,,,,,,,,,,,,
2011-05-04,,81.13,80.67,,,,,,,,,,,,,,,,,,
2011-05-05,,79.81,80.13,,,,,,,,,,,,,,,,,,
2011-05-06,,80.26,80.51,,,,,,,,,,,,,,,,,,
2011-05-09,,80.74,80.65,,,,,,,,,,,,,,,,,,
2011-05-10,,80.61,80.73,,,,,,,,,,,,,,,,,,
2011-05-11,,81.18,80.75,,,,,,,,,,,,,,,,,,
2011-05-12,,80.92,80.74,,,,,,,,,,,,,,,,,,
2011-05-13,,80.7,80.76,,,,,,,,,,,,,,,,,,
2011-05-16,,80.85,80.81,,,,,,,,,,,,,,,,,,
2011-05-17,,81.57,81.37,,,,,,,,,,,,,,,,,,
2011-05-18,,81.15,81.37,,,,,,,,,,,,,,,,,,
2011-05-19,,81.89,81.76,,,,,,,,,,,,,,,,,,
2011-05-20,,81.7,81.63,,,,,,,,,,,,,,,,,,
2011-05-23,,81.87,81.8,,,,,,,,,,,,,,,,,,
2011-05-24,,81.85,82.13,,,,,,,,,,,,,,,,,,
2011-05-25,,82.15,81.96,,,,,,,,,,,,,,,,,,
2011-05-26,,81.85,81.42,,,,,,,,,,,,,,,,,,
2011-05-27,,81.08,80.75,,,,,,,,,,,,,,,,,,
2011-05-30,,80.8,80.94,,,,,,,,,,,,,,,,,,
2011-05-31,,81.52,81.28,,,,,,,,,,,,,,,,,,
2011-06-01,,81.27,80.81,,,,,,,,,,,,,,,,,,
2011-06-02,,80.71,80.99,,,,,,,,,,,,,,,,,,
2011-06-03,,80.61,80.38,,,,,,,,,,,,,,,,,,
2011-06-06,,80.09,80.18,,,,,,,,,,,,,,,,,,
2011-06-07,,80.21,80.2,,,,,,,,,,,,,,,,,,
2011-06-08,,79.78,79.86,,,,,,,,,,,,,,,,,,
2011-06-09,,80.0,80.07,,,,,,,,,,,,,,,,,,
2011-06-10,,80.05,80.26,,,,,,,,,,,,,,,,,,
2011-06-13,,80.33,80.13,,,,,,,,,,,,,,,,,,
2011-06-14,,80.23,80.49,,,,,,,,,,,,,,,,,,
2011-06-15,,80.71,80.7,,,,,,,,,,,,,,,,,,
2011-06-16,,80.66,80.7,,,,,,,,,,,,,,,,,,
2011-06-17,,80.24,80.08,,,,,,,,,,,,,,,,,,
2011-06-20,,80.25,80.28,,,,,,,,,,,,,,,,,,
2011-06-21,,80.15,80.13,,,,,,,,,,,,,,,,,,
2011-06-22,,80.15,80.06,,,,,,,,,,,,,,,,,,
2011-06-23,,80.55,80.44,,,,,,,,,,,,,,,,,,
2011-06-24,,80.18,80.3,,,,,,,,,,,,,,,,,,
2011-06-27,,80.75,80.88,,,,,,,,,,,,,,,,,,
2011-06-28,,80.84,80.84,,,,,,,,,,,,,,,,,,
2011-06-29,,81.05,80.8,,,,,,,,,,,,,,,,,,
2011-06-30,,80.41,80.65,,,,,,,,,,,,,,,,,,
2011-07-01,,80.69,80.8,,,,,,,,,,,,,,,,,,
2011-07-04,,80.77,80.8,,,,,,,,,,,,,,,,,,
2011-07-05,,81.1,81.13,,,,,,,,,,,,,,,,,,
2011-07-06,,81.07,80.89,,,,,,,,,,,,,,,,,,
2011-07-07,,81.07,81.26,,,,,,,,,,,,,,,,,,
2011-07-08,,81.37,80.64,,,,,,,,,,,,,,,,,,
2011-07-11,,80.55,80.36,,,,,,,,,,,,,,,,,,
2011-07-12,,79.73,79.55,,,,,,,,,,,,,,,,,,
2011-07-13,,79.28,78.99,,,,,,,,,,,,,,,,,,
2011-07-14,,79.0,79.1,,,,,,,,,,,,,,,,,,
2011-07-15,,79.13,79.02,,,,,,,,,,,,,,,,,,
2011-07-18,,79.06,79.08,,,,,,,,,,,,,,,,,,
2011-07-19,,78.95,78.9,,,,,,,,,,,,,,,,,,
2011-07-20,,78.86,78.75,,,,,,,,,,,,,,,,,,
2011-07-21,,78.84,78.45,,,,,,,,,,,,,,,,,,
2011-07-22,,78.39,78.42,,,,,,,,,,,,,,,,,,
2011-07-25,,78.22,78.31,,,,,,,,,,,,,,,,,,
2011-07-26,,78.03,78.03,,,,,,,,,,,,,,,,,,
2011-07-27,,77.82,77.98,,,,,,,,,,,,,,,,,,
2011-07-28,,77.71,77.85,,,,,,,,,,,,,,,,,,
2011-07-29,,77.53,77.18,,,,,,,,,,,,,,,,,,
2011-08-01,,76.94,76.86,,,,,,,,,,,,,,,,,,
2011-08-02,,77.3,77.12,,,,,,,,,,,,,,,,,,
2011-08-03,,77.04,76.85,,,,,,,,,,,,,,,,,,
2011-08-04,,79.75,78.98,,,,,,,,,,,,,,,,,,
2011-08-05,,78.59,78.47,,,,,,,,,,,,,,,,,,
2011-08-08,,77.83,77.53,,,,,,,,,,,,,,,,,,
2011-08-09,,77.21,77.14,,,,,,,,,,,,,,,,,,
2011-08-10,,76.5,76.4,,,,,,,,,,,,,,,,,,
2011-08-11,,76.57,76.65,,,,,,,,,,,,,,,,,,
2011-08-12,,76.51,76.78,,,,,,,,,,,,,,,,,,
2011-08-15,,76.8,76.73,,,,,,,,,,,,,,,,,,
2011-08-16,,76.67,76.74,,,,,,,,,,,,,,,,,,
2011-08-17,,76.45,76.46,,,,,,,,,,,,,,,,,,
2011-08-18,,76.56,76.52,,,,,,,,,,,,,,,,,,
2011-08-19,,76.47,76.45,,,,,,,,,,,,,,,,,,
2011-08-22,,76.76,76.76,,,,,,,,,,,,,,,,,,
2011-08-23,,76.54,76.58,,,,,,,,,,,,,,,,,,
2011-08-24,,76.56,76.74,,,,,,,,,,,,,,,,,,
2011-08-25,,77.13,77.38,,,,,,,,,,,,,,,,,,
2011-08-26,,76.68,76.59,,,,,,,,,,,,,,,,,,
2011-08-29,,76.64,76.95,,,,,,,,,,,,,,,,,,
