date,sigma,open,exit_px,t_1.5,disp_1.5,px_1.5_d0,px_1.5_d1,px_1.5_d5,px_1.5_d15,t_2.0,disp_2.0,px_2.0_d0,px_2.0_d1,px_2.0_d5,px_2.0_d15,t_2.5,disp_2.5,px_2.5_d0,px_2.5_d1,px_2.5_d5,px_2.5_d15
2011-03-16,,0.9163,0.9118,,,,,,,,,,,,,,,,,,
2011-03-17,,0.9014,0.9001,,,,,,,,,,,,,,,,,,
2011-03-18,,0.901,0.9022,,,,,,,,,,,,,,,,,,
2011-03-21,,0.9055,0.9055,,,,,,,,,,,,,,,,,,
2011-03-22,,0.9027,0.9039,,,,,,,,,,,,,,,,,,
2011-03-23,,0.9007,0.9064,,,,,,,,,,,,,,,,,,
2011-03-24,,0.9093,0.906,,,,,,,,,,,,,,,,,,
2011-03-25,,0.9127,0.9142,,,,,,,,,,,,,,,,,,
2011-03-28,,0.9197,0.9169,,,,,,,,,,,,,,,,,,
2011-03-29,,0.9201,0.9208,,,,,,,,,,,,,,,,,,
2011-03-30,,0.9217,0.9209,,,,,,,,,,,,,,,,,,
2011-03-31,,0.9144,0.9155,,,,,,,,,,,,,,,,,,
2011-04-01,,0.922,0.9245,,,,,,,,,,,,,,,,,,
2011-04-04,,0.9221,0.9226,,,,,,,,,,,,,,,,,,
2011-04-05,,0.9242,0.9238,,,,,,,,,,,,,,,,,,
2011-04-06,,0.9158,0.9169,,,,,,,,,,,,,,,,,,
2011-04-07,,0.9188,0.9178,,,,,,,,,,,,,,,,,,
2011-04-08,,0.9135,0.9104,,,,,,,,,,,,,,,,,,
2011-04-11,,0.9088,0.9064,,,,,,,,,,,,,,,,,,
2011-04-12,,0.8991,0.898,,,,,,,,,,,,,,,,,,
2011-04-13,,0.8965,0.894,,,,,,,,,,,,,,,,,,
2011-04-14,,0.8939,0.8925,,,,,,,,,,,,,,,,,,
