date,sigma,open,exit_px,t_1.5,disp_1.5,px_1.5_d0,px_1.5_d1,px_1.5_d5,px_1.5_d15,t_2.0,disp_2.0,px_2.0_d0,px_2.0_d1,px_2.0_d5,px_2.0_d15,t_2.5,disp_2.5,px_2.5_d0,px_2.5_d1,px_2.5_d5,px_2.5_d15
2011-03-14,,1.3954,1.3988,,,,,,,,,,,,,,,,,,
2011-03-15,,1.3879,1.3967,,,,,,,,,,,,,,,,,,
2011-03-16,,1.3947,1.3923,,,,,,,,,,,,,,,,,,
2011-03-17,,1.4019,1.402,,,,,,,,,,,,,,,,,,
2011-03-18,,1.4132,1.4139,,,,,,,,,,,,,,,,,,
2011-03-21,,1.4167,1.4182,,,,,,,,,,,,,,,,,,
2011-03-22,,1.4239,1.4206,,,,,,,,,,,,,,,,,,
2011-03-23,,1.4143,1.4119,,,,,,,,,,,,,,,,,,
2011-03-24,,1.4138,1.4194,,,,,,,,,,,,,,,,,,
2011-03-25,,1.4158,1.4141,,,,,,,,,,,,,,,,,,
2011-03-28,,1.4035,1.4104,,,,,,,,,,,,,,,,,,
2011-03-29,,1.4062,1.4084,,,,,,,,,,,,,,,,,,
2011-03-30,,1.4092,1.4098,,,,,,,,,,,,,,,,,,
2011-03-31,,1.4226,1.4185,,,,,,,,,,,,,,,,,,
2011-04-01,,1.4156,1.4206,,,,,,,,,,,,,,,,,,
2011-04-04,,1.4221,1.4213,,,,,,,,,,,,,,,,,,
2011-04-05,,1.4169,1.4234,,,,,,,,,,,,,,,,,,
